executionTs,nombreCandidato,PROFUNDIDAD_1,PROFUNDIDAD_2,PROFUNDIDAD_3,PROFUNDIDAD_4,contabilizadas,totalActas,totalVotosValidos,porcentajeVotosValidos,tipoFiltro,idAmbitoGeografico
2026-06-10T03:51:01.031200+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,108,110,18237,82.588,ubigeo_nivel_03,1
2026-06-10T03:51:01.148591+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,4,4,273,39.112,ubigeo_nivel_03,1
2026-06-10T03:51:01.148591+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,4,4,425,60.888,ubigeo_nivel_03,1
2026-06-10T03:51:01.079271+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,3,3,72,16.514,ubigeo_nivel_03,1
2026-06-10T03:51:01.079271+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,3,3,364,83.486,ubigeo_nivel_03,1
2026-06-10T03:51:01.250912+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,LARIA,3,3,79,17.955,ubigeo_nivel_03,1
2026-06-10T03:51:01.250912+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,LARIA,3,3,361,82.045,ubigeo_nivel_03,1
2026-06-10T03:51:01.255745+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,MANTA,3,3,87,18.63,ubigeo_nivel_03,1
2026-06-10T03:51:01.255745+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,MANTA,3,3,380,81.37,ubigeo_nivel_03,1
2026-06-10T03:51:01.280646+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,MARISCAL CÁCERES,3,3,153,31.743,ubigeo_nivel_03,1
2026-06-10T03:51:01.280646+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,MARISCAL CÁCERES,3,3,329,68.257,ubigeo_nivel_03,1
2026-06-10T03:51:01.361265+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,MOYA,4,4,150,26.316,ubigeo_nivel_03,1
2026-06-10T03:51:01.361265+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,MOYA,4,4,420,73.684,ubigeo_nivel_03,1
2026-06-10T03:51:01.487052+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,PILCHACA,4,4,142,24.15,ubigeo_nivel_03,1
2026-06-10T03:51:01.487052+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,PILCHACA,4,4,446,75.85,ubigeo_nivel_03,1
2026-06-10T03:51:01.547759+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,VILCA,8,8,252,22.144,ubigeo_nivel_03,1
2026-06-10T03:51:01.547759+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,VILCA,8,8,886,77.856,ubigeo_nivel_03,1
2026-06-10T03:51:01.374105+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,9,9,113,9.921,ubigeo_nivel_03,1
2026-06-10T03:51:01.374105+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,9,9,1026,90.079,ubigeo_nivel_03,1
2026-06-10T03:51:01.459043+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,PALCA,10,10,228,13.645,ubigeo_nivel_03,1
2026-06-10T03:51:01.459043+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,PALCA,10,10,1443,86.355,ubigeo_nivel_03,1
2026-06-10T03:51:01.592670+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,,83,84,3708,32.713,ubigeo_nivel_02,1
2026-06-10T03:51:01.592670+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,,83,84,7627,67.287,ubigeo_nivel_02,1
2026-06-10T03:51:01.571129+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,YAULI,67,67,1378,11.75,ubigeo_nivel_03,1
2026-06-10T03:51:01.571129+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,YAULI,67,67,10350,88.25,ubigeo_nivel_03,1
2026-06-10T03:51:01.729187+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,AYAVI,4,4,210,39.326,ubigeo_nivel_03,1
2026-06-10T03:51:01.729187+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,AYAVI,4,4,324,60.674,ubigeo_nivel_03,1
2026-06-10T03:51:01.797517+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,CÓRDOVA,5,5,301,33.631,ubigeo_nivel_03,1
2026-06-10T03:51:01.797517+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,CÓRDOVA,5,5,594,66.369,ubigeo_nivel_03,1
2026-06-10T03:51:01.871067+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,LARAMARCA,3,3,143,38.235,ubigeo_nivel_03,1
2026-06-10T03:51:01.871067+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,LARAMARCA,3,3,231,61.765,ubigeo_nivel_03,1
2026-06-10T03:51:01.799967+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,3,3,84,23.398,ubigeo_nivel_03,1
2026-06-10T03:51:01.799967+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,3,3,275,76.602,ubigeo_nivel_03,1
2026-06-10T03:51:01.847872+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,HUAYTARA,6,6,441,39.766,ubigeo_nivel_03,1
2026-06-10T03:51:01.847872+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,HUAYTARA,6,6,668,60.234,ubigeo_nivel_03,1
2026-06-10T03:51:01.935128+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,PILPICHACA,15,15,453,23.411,ubigeo_nivel_03,1
2026-06-10T03:51:01.935128+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,PILPICHACA,15,15,1482,76.589,ubigeo_nivel_03,1
2026-06-10T03:51:02.017263+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,QUITO-ARMA,3,3,113,25.917,ubigeo_nivel_03,1
2026-06-10T03:51:02.017263+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,QUITO-ARMA,3,3,323,74.083,ubigeo_nivel_03,1
2026-06-10T03:51:01.947040+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,QUERCO,3,3,149,33.038,ubigeo_nivel_03,1
2026-06-10T03:51:01.947040+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,QUERCO,3,3,302,66.962,ubigeo_nivel_03,1
2026-06-10T03:51:02.087255+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,4,5,160,29.197,ubigeo_nivel_03,1
2026-06-10T03:51:02.087255+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,4,5,388,70.803,ubigeo_nivel_03,1
2026-06-10T03:51:01.879392+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,OCOYO,5,5,192,31.736,ubigeo_nivel_03,1
2026-06-10T03:51:01.879392+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,OCOYO,5,5,413,68.264,ubigeo_nivel_03,1
2026-06-10T03:51:02.176761+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,5,5,273,42.0,ubigeo_nivel_03,1
2026-06-10T03:51:02.176761+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,5,5,377,58.0,ubigeo_nivel_03,1
2026-06-10T03:51:02.227038+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SAN ISIDRO,4,4,187,35.217,ubigeo_nivel_03,1
2026-06-10T03:51:02.227038+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SAN ISIDRO,4,4,344,64.783,ubigeo_nivel_03,1
2026-06-10T03:51:02.235492+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,10,10,450,34.803,ubigeo_nivel_03,1
2026-06-10T03:51:02.235492+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,10,10,843,65.197,ubigeo_nivel_03,1
2026-06-10T03:51:02.426467+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,,309,311,8879,18.467,ubigeo_nivel_02,1
2026-06-10T03:51:02.426467+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,,309,311,39202,81.533,ubigeo_nivel_02,1
2026-06-10T03:51:02.291060+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,4,4,80,18.307,ubigeo_nivel_03,1
2026-06-10T03:51:02.291060+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,4,4,357,81.693,ubigeo_nivel_03,1
2026-06-10T03:51:02.539862+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,ACRAQUIA,15,15,443,16.673,ubigeo_nivel_03,1
2026-06-10T03:51:02.539862+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,ACRAQUIA,15,15,2214,83.327,ubigeo_nivel_03,1
2026-06-10T03:51:02.476023+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,ACOSTAMBO,13,13,431,17.914,ubigeo_nivel_03,1
2026-06-10T03:51:02.476023+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,ACOSTAMBO,13,13,1975,82.086,ubigeo_nivel_03,1
2026-06-10T03:51:02.577979+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,AHUAYCHA,16,16,385,14.128,ubigeo_nivel_03,1
2026-06-10T03:51:02.577979+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,AHUAYCHA,16,16,2340,85.872,ubigeo_nivel_03,1
2026-06-10T03:51:02.774666+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,COLCABAMBA,41,41,639,10.655,ubigeo_nivel_03,1
2026-06-10T03:51:02.774666+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,COLCABAMBA,41,41,5358,89.345,ubigeo_nivel_03,1
2026-06-10T03:51:02.652705+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,ANDAYMARCA,8,8,199,17.518,ubigeo_nivel_03,1
2026-06-10T03:51:02.652705+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,ANDAYMARCA,8,8,937,82.482,ubigeo_nivel_03,1
2026-06-10T03:51:02.695162+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,COCHABAMBA,4,4,88,18.333,ubigeo_nivel_03,1
2026-06-10T03:51:02.695162+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,COCHABAMBA,4,4,392,81.667,ubigeo_nivel_03,1
2026-06-10T03:51:02.888290+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,8,8,379,34.206,ubigeo_nivel_03,1
2026-06-10T03:51:02.888290+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,8,8,729,65.794,ubigeo_nivel_03,1
2026-06-10T03:51:02.831396+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,30,30,944,16.746,ubigeo_nivel_03,1
2026-06-10T03:51:02.831396+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,30,30,4693,83.254,ubigeo_nivel_03,1
2026-06-10T03:51:02.930569+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,LAMBRAS,5,5,265,33.502,ubigeo_nivel_03,1
2026-06-10T03:51:02.930569+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,LAMBRAS,5,5,526,66.498,ubigeo_nivel_03,1
2026-06-10T03:51:03.012947+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,7,7,322,25.576,ubigeo_nivel_03,1
2026-06-10T03:51:03.012947+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,7,7,937,74.424,ubigeo_nivel_03,1
2026-06-10T03:51:03.113408+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,PAZOS,19,20,502,13.956,ubigeo_nivel_03,1
2026-06-10T03:51:03.113408+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,PAZOS,19,20,3095,86.044,ubigeo_nivel_03,1
2026-06-10T03:51:02.892926+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,HUARIBAMBA,15,15,315,14.397,ubigeo_nivel_03,1
2026-06-10T03:51:02.892926+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,HUARIBAMBA,15,15,1873,85.603,ubigeo_nivel_03,1
2026-06-10T03:51:03.156324+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,PICHOS,10,10,193,13.111,ubigeo_nivel_03,1
2026-06-10T03:51:03.156324+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,PICHOS,10,10,1279,86.889,ubigeo_nivel_03,1
2026-06-10T03:51:03.096984+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,PAMPAS,28,28,1088,23.031,ubigeo_nivel_03,1
2026-06-10T03:51:03.096984+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,PAMPAS,28,28,3636,76.969,ubigeo_nivel_03,1
2026-06-10T03:51:03.331064+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,QUICHUAS,18,18,318,12.848,ubigeo_nivel_03,1
2026-06-10T03:51:03.331064+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,QUICHUAS,18,18,2157,87.152,ubigeo_nivel_03,1
2026-06-10T03:51:03.341491+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,ROBLE,4,4,83,12.769,ubigeo_nivel_03,1
2026-06-10T03:51:03.341491+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,ROBLE,4,4,567,87.231,ubigeo_nivel_03,1
2026-06-10T03:51:03.339478+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,QUISHUAR,3,3,115,33.237,ubigeo_nivel_03,1
2026-06-10T03:51:03.339478+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,QUISHUAR,3,3,231,66.763,ubigeo_nivel_03,1
2026-06-10T03:51:03.431155+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,SALCABAMBA,16,16,444,23.48,ubigeo_nivel_03,1
2026-06-10T03:51:03.431155+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,SALCABAMBA,16,16,1447,76.52,ubigeo_nivel_03,1
2026-06-10T03:51:02.322828+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,4,4,197,39.959,ubigeo_nivel_03,1
2026-06-10T03:51:02.322828+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,4,4,296,60.041,ubigeo_nivel_03,1
2026-06-10T03:51:02.403449+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,TAMBO,5,5,275,40.146,ubigeo_nivel_03,1
2026-06-10T03:51:02.403449+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,TAMBO,5,5,410,59.854,ubigeo_nivel_03,1
2026-06-10T03:51:03.530183+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,11,11,322,23.676,ubigeo_nivel_03,1
2026-06-10T03:51:03.530183+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,11,11,1038,76.324,ubigeo_nivel_03,1
2026-06-10T03:51:03.617974+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,SURCUBAMBA,13,14,433,24.63,ubigeo_nivel_03,1
2026-06-10T03:51:03.617974+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,SURCUBAMBA,13,14,1325,75.37,ubigeo_nivel_03,1
2026-06-10T03:51:03.528291+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,SALCAHUASI,11,11,538,34.912,ubigeo_nivel_03,1
2026-06-10T03:51:03.528291+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,SALCAHUASI,11,11,1003,65.088,ubigeo_nivel_03,1
2026-06-10T03:51:03.582922+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,6,6,139,14.898,ubigeo_nivel_03,1
2026-06-10T03:51:03.582922+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,6,6,794,85.102,ubigeo_nivel_03,1
2026-06-10T03:51:03.891178+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,AMBO,52,52,4175,40.605,ubigeo_nivel_03,1
2026-06-10T03:51:03.891178+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,AMBO,52,52,6107,59.395,ubigeo_nivel_03,1
2026-06-10T03:51:03.804987+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,8,8,294,30.947,ubigeo_nivel_03,1
2026-06-10T03:51:03.804987+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,8,8,656,69.053,ubigeo_nivel_03,1
2026-06-10T03:51:03.961866+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,COLPAS,10,10,177,16.604,ubigeo_nivel_03,1
2026-06-10T03:51:03.961866+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,COLPAS,10,10,889,83.396,ubigeo_nivel_03,1
2026-06-10T03:51:03.843319+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,,,2321,2341,139754,35.86,ubigeo_nivel_01,1
2026-06-10T03:51:03.843319+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,,,2321,2341,249970,64.14,ubigeo_nivel_01,1
2026-06-10T03:51:03.931219+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,CAYNA,13,13,435,24.37,ubigeo_nivel_03,1
2026-06-10T03:51:03.931219+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,CAYNA,13,13,1350,75.63,ubigeo_nivel_03,1
2026-06-10T03:51:03.847031+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,,174,174,10809,35.502,ubigeo_nivel_02,1
2026-06-10T03:51:03.847031+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,,174,174,19637,64.498,ubigeo_nivel_02,1
2026-06-10T03:51:04.023425+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,CONCHAMARCA,21,21,1651,40.947,ubigeo_nivel_03,1
2026-06-10T03:51:04.023425+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,CONCHAMARCA,21,21,2381,59.053,ubigeo_nivel_03,1
2026-06-10T03:51:04.105190+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,HUACAR,25,25,1524,33.988,ubigeo_nivel_03,1
2026-06-10T03:51:04.105190+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,HUACAR,25,25,2960,66.012,ubigeo_nivel_03,1
2026-06-10T03:51:04.147726+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,SAN RAFAEL,32,32,1207,23.118,ubigeo_nivel_03,1
2026-06-10T03:51:04.147726+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,SAN RAFAEL,32,32,4014,76.882,ubigeo_nivel_03,1
2026-06-10T03:51:04.131675+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,SAN FRANCISCO,8,8,369,34.009,ubigeo_nivel_03,1
2026-06-10T03:51:04.131675+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,SAN FRANCISCO,8,8,716,65.991,ubigeo_nivel_03,1
2026-06-10T03:51:04.326098+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,TOMAY - KICHWA,13,13,1220,48.976,ubigeo_nivel_03,1
2026-06-10T03:51:04.326098+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,TOMAY - KICHWA,13,13,1271,51.024,ubigeo_nivel_03,1
2026-06-10T03:51:04.358775+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,,120,120,4161,25.776,ubigeo_nivel_02,1
2026-06-10T03:51:04.358775+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,,120,120,11982,74.224,ubigeo_nivel_02,1
2026-06-10T03:51:04.414252+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,LA UNIÓN,13,13,533,26.65,ubigeo_nivel_03,1
2026-06-10T03:51:04.414252+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,LA UNIÓN,13,13,1467,73.35,ubigeo_nivel_03,1
2026-06-10T03:51:04.391469+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,CHUQUIS,14,14,273,16.396,ubigeo_nivel_03,1
2026-06-10T03:51:04.391469+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,CHUQUIS,14,14,1392,83.604,ubigeo_nivel_03,1
2026-06-10T03:51:04.418965+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,MARÍAS,21,21,368,16.652,ubigeo_nivel_03,1
2026-06-10T03:51:04.418965+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,MARÍAS,21,21,1842,83.348,ubigeo_nivel_03,1
2026-06-10T03:51:04.439020+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,PACHAS,20,20,908,29.625,ubigeo_nivel_03,1
2026-06-10T03:51:04.439020+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,PACHAS,20,20,2157,70.375,ubigeo_nivel_03,1
2026-06-10T03:51:04.535142+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,QUIVILLA,4,4,99,19.45,ubigeo_nivel_03,1
2026-06-10T03:51:04.535142+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,QUIVILLA,4,4,410,80.55,ubigeo_nivel_03,1
2026-06-10T03:51:04.554275+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,RIPÁN,20,20,915,32.094,ubigeo_nivel_03,1
